92028
138412
135177
191610
105564
125746
202228
147489
142065
256406
334179
159616
167446
198051
248752
329839
37369
305680
183477
166641
249008
176016
428234
202566
262767
256384
130959
183491
147645
209156
183631
203201
173658
157705
263925
113205
153822
155698
140205
144560
154380
248821
273369
205056
236882
138265
513242
370127
329608
306129
2203
470981
157479
254381
316028200214
174137
92635
66867
171644
123867
83818
95262
169508
148755
96422
69087
107524
70603
52564
103658
122309
75866
103788
71116
112081
90892
99023
94611
132457
117773
77750
93667
83140
124220
63839
53553
47752
87166
68583
44973
99264
65167
99412
90254
97502
90588
148915
174497
147084
73601
88011
168310
173074
124659
81944
61629
83287
138048
79443
115732
82881
81961
121688
112779
81943
167799
115608
125199
111581
82622
91033
120684
176462
93807
116398
116595
93609
144847
100031
127114
87317
90301
117956
151145
97365
111674
101720
155143
114893
107969
135835
134186
120805
115049
87059
107155
75757
80734
138375
89452
140202
57132
67982
109057
110685
107749
93915
166100
85382
105078
50376
93468
56170
64637
136401
93541
107766
88270
133788
89250
130491
124646
97277
147451
101499
132512
124012
61255
77843
86765
93475
212069
85189
75356
55409
89140
157869
51965
51751
108793
83449
119497
112863
109487
113543
104466
114817
111129
141868
151906
134257
120988
104779
109279
114588
161243
110187
34675
97462
113583
100654
123871
108131
130869
97106
76813
87740
59748
133384
96731
111008
124298
115254
130875
75102
137183
85375
137835
80510
95598
86144
82998
121572
99198
62014
125252
100075
120485
137648
61182
149518
113794
106597
131301
139860
104640
93637
74631
84214
98768
116944
97975
140664
110535
137687
83957
276786
185060
503127
224897
211699
233933
283275
219324
226578
317849
145893
466415
175308
273790
319783
231221
302402
257280
552698
280177
200801
148127
275506
1073045
316960
312925
308063
206674
269323
249470
522452
203826
422458
751485
325837
185911
356386
231997
311215
309392
220338
363378
338449
312466
254557
246270
182493
254926
239056
237232
273936
253957
206125
158649
160060
303086
275885
199693
307984
278970
186990
288283
190146
254096
258249
306995
219396
69751
121874
115228
93734
152506
134844
75922
122439
183777
239023
139812
139178
126336
346090
234410
178806
69814
91075
91323
145736
132976
58802
