5.0,0.8,0.8,5.0004117314152055,0.7998123510103201,0.7997167862654495
3.0,0.5,0.8,2.985071142145842,0.5003733153746693,0.8043775896696989
5.0,0.2,0.4,4.9486121921542505,0.2000026717985327,0.4048445283652412
1.0,0.35000000000000003,0.4,0.8752097047773677,0.3518511080681679,0.46565995180498604
5.0,0.35000000000000003,0.4,4.994002642005357,0.34990535509109505,0.40076135484781117
4.0,0.8,0.8,3.996309835238253,0.800118376772181,0.8010062072460263
2.0,0.35000000000000003,0.4,1.9945164420917159,0.34994439705371466,0.40138649350726036
2.0,0.2,0.8,2.003891727542177,0.20014007090936353,0.7985220445007414
2.0,0.6500000000000001,0.8,2.0021063191069453,0.6498267480235852,0.7991706419622753
2.0,0.2,0.4,2.0036658145966104,0.2000491961961452,0.3992675681484973
3.0,0.8,0.4,2.987905829230257,0.7998307451859675,0.40159722846903173
2.0,0.5,0.4,1.9934337420384773,0.4999946522865923,0.4015942005973824
1.0,0.2,0.8,0.9999439149891691,0.20001609776862544,0.7995647531568878
1.0,0.6500000000000001,0.8,1.0012571280432976,0.6502847954948553,0.7993443558165498
3.0,0.6500000000000001,0.4,3.0026412979494106,0.6499082471920863,0.39967426549033147
5.0,0.6500000000000001,0.8,5.005861351332197,0.6500525561165286,0.7989271272253433
4.0,0.2,0.8,4.001652185220652,0.20006605599360341,0.7995415828203771
2.0,0.8,0.8,1.9985261437057906,0.7995479671530031,0.8008465454499596
1.0,0.35000000000000003,0.8,0.9994404911847056,0.3501023416237045,0.8001317386308564
2.0,0.6500000000000001,0.4,2.0075240692894583,0.6500075667547592,0.3981321304238172
1.0,0.5,0.5,0.9854711449055281,0.4997302431804774,0.5079545238378622
1.75,0.8,0.9,1.7531542584185769,0.7999984981188517,0.8986861210616575
2.0,0.5,0.5,1.996713289657466,0.5001733346438865,0.5009659671899366
2.0,0.2,0.5,2.0106060216080825,0.1999804218767204,0.49689678816137456
1.25,0.8,0.5,1.275950155504369,0.934309508877097,0.4190475436284525
1.5,0.35000000000000003,0.5,1.4966358233171273,0.3500650215393512,0.5014869471391783
2.0,0.6500000000000001,0.9,2.001751922895978,0.6497394546672489,0.8993657683036325
1.75,0.2,0.5,1.7491202993111787,0.19991400520817035,0.5005236105577519
1.0,0.2,0.9,1.002980643177153,0.20008773299450605,0.8971108598445805
1.25,0.5,0.9,1.2521468621655372,0.5000582841511751,0.8987674210576928
1.5,0.2,0.5,1.500519028684294,0.19996616702479464,0.49994323865393714
1.25,0.2,0.9,1.2543155308277767,0.20003357408871808,0.8971667784945417
1.0,0.5,0.9,1.006455965076726,0.49997410163369793,0.8942828767832304
1.75,0.5,0.9,1.7508322817371846,0.5000760295564227,0.8996351708622591
