138412.0
135177.0
105564.0
202228.0
147489.0
167446.0
198051.0
176016.0
130959.0
173658.0
113205.0
154380.0
138265.0
157479.0
92635.0
83818.0
69087.0
70603.0
75866.0
103788.0
132457.0
77750.0
124220.0
99412.0
97502.0
148915.0
174497.0
147084.0
173074.0
81961.0
112779.0
115608.0
125199.0
116398.0
116595.0
114893.0
134186.0
87059.0
75757.0
80734.0
138375.0
89452.0
140202.0
67982.0
166100.0
105078.0
136401.0
77843.0
85189.0
157869.0
51751.0
109487.0
113543.0
104466.0
114817.0
97462.0
113583.0
123871.0
97106.0
76813.0
111008.0
104640.0
137687.0
83957.0
503127.0
283275.0
219324.0
226578.0
145893.0
175308.0
312925.0
206674.0
309392.0
220338.0
338449.0
273936.0
253957.0
303086.0
258249.0
306995.0
69751.0
93734.0
152506.0
75922.0
183777.0
126336.0
